Insult,Comment
1,"""Really? Than why are there over 30 states that are against gay marriage??? \xa0Get your shit straight libturd!"""
0,"""I admit I like that freaky shit she talks about. I FUCKING LOVE IT but it's hard to get pass that face though."""
1,"""You dirty fucker"""
0,"""Betty White said the if you have balls your weak.\xa0 A vagina makes you strong because it keeps taking a beating.\xa0 She is right you know.\xa0 We should listen to our elders"""
0,"""G-d
0,"""Not the hurricane though you can keep that lol"""
0,"""It would fuck itself SO HARD."""
0,"""Dude.. you are arguing with a birther..."""
0,"""Actually the US needs to walk its own talk!  We preach to others about human rights but it's the US killing people (and its own citizens) with drones on presidential say-so!  Have you been living under a rock for thepast decade?  Our Consitution (Bill of Rights) is being shredded!  The US is trying to suck Uzbekistani balls for the energy game and to establish US forces in the region to ""contain""Chinese influence in their OWN BACKYARD!  (The Usbek gov't makes China look like a bunch of liberals!)"""
0,"""Okay
0,"""I was messing with that girl and you guys all stepped up like its your business lol get a life people...it's a forum...not real life"""
0,"""""As a woman"". What's it like
0,"""I LOVE YOU. Not even kidding. You just made my life whole again. You are a rock star."""
0,"""Amanda! Wish you lived closer!! I'm sure your moms are way better ; )"""
0,"""everything in your post that I am replying to has nothing to do with what is taking place.We have a president who is wiping away all state rights in an effort to control everything via the whitehouse.USA does mean the United States of America after all.\\nThe guy is desperately attempting to even have Americans suck it up and betray their core religious belief\\'s because it won\\'t jib with his ""centralized government"" ideology.\\nI suggest you get over it sir
0,"""Republicans are disrespectful and really don't care about the American people....this has nothing to do with F&F.  They really just want to make the President look bad.  Their are real issues out that to focus on!!!"""
0,"""hey media matters spin this...... the democrats under dear leader harr reid havent passed a budget in 1022 days exactly . the clueless white house budget director tried (rather pathetically i might add...)\\xc2\\xa0to blame it on the REPUBLICANS? he\\xc2\\xa0says its because they need a 60 vote super majority\\xc2\\xa0which they dont...they just need a simple majority....WHICH THE\\xc2\\xa0""DO NOTHING DEMOCRAT CONGRESS"" HAS HAD FOR THE LAST 1022 days. so what is the excuse? Because they dont want to have to force their vulnerable members seeking re-election to have to vote on a budget that should offend hard working taxpayers. and if they dont have a budget printed out then its easier to blow that budget out of the water without taking the heat they deserve. its time the people that owned the white house 
0,"""Okay Booby
0,"""Yeah its difficult if your chick thought you didn't give a fuck
0,"""This place will become another millenium dome.. spurs are not a big enough club for this sort of stadium... Its got 'failure as a football stadium and thus becomes a concert arena to pay the bills' written all over it..  and the funny thing is.. who the hell will travel to Tottenham for a concert??. There will be a big white elephant in tottenham to replace the rusty chicken.. hahahahahaha\\n\\n \\n\\n """
0,"""<strong>Me and mine are just back-up singers here
0,"""When a decision goes against them why do all foreign players look like you've just raped their wife
0,"""And your'e a baseball fan ?"""
0,"""Don't forget we supplied arms and training to the Afgans torturing their soldiers.Now it has come back around."""
0,"""Ocapoas...you are twisting words"""
0,"""fuCk . i love this brand gibson"""
0,"""City\\n\\nChelsea\\n\\nUnited\\n\\nArsenal\\n\\nLiverpool\\n\\nTottenham\\n\\nNewcastle\\n\\nEverton\\n\\nFulham"""
0,"""""You got all this payroll standing around..."" god
0,"""But
0,"""You have to have a truly twisted and evil mind to think up something like this bill.  Could it be one of ALEC's concoctions?"""
0,"""@butch.fries The prayer breakfast has been going on for years and presidents over the decades have gone to these events."""
0,"""@Curly Girl Oh
0,"""He's a Islamic recruit into terrorism."""
1,"""""parents""\xa0 He was visiting his dad's fiance
0,"""Human intelligence at its simplified extreme."""
1,"""suck my dick bitches"""
0,"""Worthless scumbag.\\xc2\\xa0 You think he didn't threaten to hurt that baby in the middle of all that.\\xc2\\xa0 Should never see the light of day..but of course he'll be out of jail in 3 years to rape again"""
0,"""another 3up 3 down for zito would be nice"""
0,"""Exactly!\nSee
0,"""He seemed very sour that first hour or so. Like I was saying
1,"""aww
1,"""Choosing to not eat animals doesn't make you a pussy.  Go choke on a corndog
0,"""THAT'S A FUCKING PENNIS???\xbf?\xbf\xbf?\xbf?\xbf?\xbf?\xbf? BLOODY LOL!!!"""
0,"""Worked six Christmas days in a row for the overtime"""
0,"""they just need to borrow money from daddy to start a business!"""
0,"""he can fuck me anytime!! i'll do whatever he wants"""
0,"""Unions don't cheat
0,"""Janab Haroon Sahib
0,"""Wait
0,"""Apa tindakan JAKIM????"""
0,"""Unlock your cap lock. Refrain from the vulgar language
1,"""You a fucking little coward of a bitch."""
0,"""how about trying this .......have your kids come home before 1am say about 10pm he is 16 take responsability for your kids"""
0,"""Nice body
0,"""A baby of any species that is killed for food is sad. But I think you miss the concept of what it means to be a provider species."""
1,"""oh poor you...you are judged for being black...then poor me
0,"""well
0,"""<strong>Whom the Gods Would Destroy</strong>\\n\\n \\nIt seems that<strong> Obama
0,"""Are you fucking kidding me ?!"""
0,"""We know whom Obama loves.....himself
0,"""Kachina2 \xa0Are you kidding or just so stupid \xa0The wants to run the country \xa0he can't run a household budget \xa0OH wait lets blame it on the banks \xa0bastards want there money back \xa0ah you have to love the NDP"""
1,"""YEAH
0,"""<span><span><span><span>Chiara
0,"""just need to sign on then 
0,"""Thought it would be lung cancer!"""
0,"""Updates may be slow
0,"""Only her palms and the bottom of her feet are White!"""
1,"""Woowww
0,"""Claudell Washington was a starter too."""
1,"""you're a sick fuck."""
0,"""whats your point? who ever scores the most wins"""
0,"""@shooter \xa0\xa0@TPBderek See just like I said - someone has to fucking score."""
0,"""Holy shit. I didn't realize that."""
0,"""Where do those blessings come from?"""
1,"""Stupid jerks called child rape anal sex.  It's called anal rape you sick freaks!"""
0,"""pmendez cited
0,"""How are the Dodgers a One Man Show? Kemp didn't play 15 games and they still kept on winning"""
1,"""dan_amd\n\n\n\n\nYou have realy no clue on every single idiotic comment of all your posts.\nWE ALL DON'T enjoy your stupid PRO AMD B:U:L:L:S:H:I:T ignorance.\nPlease crawl back then in the fat ass of your gay loving buddy charlie\ndemerjian semiinaccurate and try to find the light inside - U stupid FAG!\n\n\n\n\nWE REALY DON'T NEED AND WANT YOUR POST HERE ANYMORE!"""
0,"""Yeah
1,"""Your dad is a pecker jerk."""
0,"""He is depending on the very short term memory vote."""
0,"""Video: Breitbart vs. Cenk Uygar over rape at \\xe2\\x80\\x9cOccupy\\xe2\\x80\\x9d camps\\nposted at 9:52 pm on February 14
1,"""Lol..When I'm with my homies ...i invite 3 bitchs in my room ...your sister for my right nut...your girl for my left nut... you MOMA For my dick... \\nIt's a party... \\xf0\\x9f\\x91\\x99 It's a party...\\xf0\\x9f\\x8d\\xbb I coming... Bitchs..\\xe2\\x9c\\x8c\\xf0\\x9f\\x94\\xab say uh"""
1,"""got a problem with haitian people dumb fuck... he's not even haitian ignorant ass nigga"""
0,"""Well I always just called it pitching."""
0,"""lol watching so much baseball before bed has been giving me weird dreams. Last night I dreamed I got called to play left field for the rangers. haha considering i'm right handed
0,"""I would totally agree. Fuck motion gaming
0,"""So are you better off now than you were before BHO was elected?"""
0,"""don't threaten me Steve......never ever threaten me............"""
0,"""I think this was man on girl
0,"""I do not believe so. \xa0Just like the SCOTUS cannot declare war."""
0,"""No kidding ... how did you learn to type"""
1,"""Go change your tampon maggot!"""
1,"""""A guy born with a silver spoon in his asshole
1,"""Come back when you are out of puberty."""
0,"""@Beer\xa0 Doomsday peppers are like zombies
1,"""We're talking about Murder here
1,"""your a troll bitch"""
0,"""no another idiot Ezra"""
0,"""Like if you were unable to read this comment because other comments loaded so fast."""
0,"""@BlessedAssurance If you have the opportunity to look into Planned Parenthood's statistics you'll see that the work they do with abortion services is a very small percentage of the services they provide to low income citizens. For many people
0,"""Syd Barret was mentally ill. he was bipolar with a mix of autism and schizophrenia. thats nothing fun my friend. he died at 60 years old and still lived with his old mother in the county in england and he rode his bicycle alot before he died. he was a friend of mine since 1968. I was in a band called Hawk Wind back then when we were musicians and friends."""
0,"""Sadly we cant really affod to let him go or Ally will need to bring in at least another 2 or thres stikers if he does. It was an awful game on saturday and really showed us up for how poor our finishing and strikers were. In time of desperation go back to the long hoofs up the park and all jela could do was try to head the ball on to nobody. He also was trying to many flicks.\\n\\n"""
0,"""Didn't mean to make you sentimental."""
1,"""You're just a mouthy bitch
0,"""Is English your second language?"""
0,"""What Fox needs to do is hire some ex Nav/Marine/Army boys and post em up in their employee's yards
0,"""Are you serious?"""
1,"""them some ugly motherfuckers. Proof you don't need to be beautiful to make it in Hollywood
1,"""Senator Bryd\xa0 Democrat\n\nSaul Alinsky aka libtards\xa0 Socialist"""
0,""""" Picking a mate is not just picking a mate. More importantly it is picking a father for your children.""\\n\\nBINGO! That is the mentality that I have
1,"""Try to write in English next time dopey."""
0,"""Sander
0,"""Oh lemonfemale you are so very wise."""
0,"""that wa flat out awful
1,"""have you been living under a rock kaden?"""
1,"""You poor
0,"""Riddell is just parroting the Brown's own propaganda\xa0about being a politician of ""substance"" over ""style"" (when he actually has neither)...\n\nDo we remember\xa0Brown's ""moral compass"" (shame about all the overweening ambition and bullying though)?\xa0 And that the ""clunking fist"" of ""Mr Prudent"" the ""Iron Chancellor"" had effectively ""ended boom and bust"" for us all (or had it?)?\n\nThe Telegraph is disgracing itself by publishing this abysmal journalist with her badly thought-through and uninteresting nonsense."""
